,train_size,train_set_type,loss,accuracy
15,40,similar,2.526782949066162,0.3636
16,40,similar,2.3783000751495362,0.4082
17,40,similar,2.0366407613754274,0.3677
18,40,similar,2.709741416168213,0.2969
19,40,similar,2.238594725418091,0.3915
20,40,random,1.608497064971924,0.4309
21,40,random,1.524826491355896,0.4769
22,40,random,1.6872945156097412,0.3969
23,40,random,1.4988601724624633,0.4816
24,40,random,1.5902667901992797,0.4816
25,40,random,1.701652912902832,0.4013
26,40,random,1.6855150772094727,0.3867
27,40,random,1.4987370208740234,0.4834
28,40,random,1.5309476461410523,0.439
29,40,random,1.5189357278823852,0.48
0,30,diverse,1.9723173980712891,0.3112
1,30,diverse,1.995674969100952,0.2736
2,30,diverse,2.0274823070526122,0.2877
3,30,diverse,2.022970453262329,0.3137
4,30,diverse,2.12620288772583,0.2563
5,30,diverse,1.926988380050659,0.3273
6,30,diverse,2.037775570678711,0.289
7,30,diverse,2.0214689292907715,0.3195
8,30,diverse,1.972002314376831,0.2955
9,30,diverse,2.017283472251892,0.3051
10,30,similar,2.6359344047546385,0.3705
11,30,similar,2.5993760913848876,0.365
12,30,similar,2.2995109024047853,0.312
13,30,similar,2.1534237041473387,0.4098
14,30,similar,2.218479913330078,0.3894
15,30,similar,2.773688871383667,0.3766
16,30,similar,2.3201599117279055,0.2931
17,30,similar,2.6522017768859865,0.312
18,30,similar,2.352302890396118,0.387
19,30,similar,2.689031678771973,0.3917
20,30,random,1.5935636089324952,0.4363
21,30,random,1.7722183584213256,0.44
22,30,random,1.7228336042404175,0.3969
23,30,random,1.8124471645355225,0.382
24,30,random,1.9896155418395995,0.3183
25,30,random,1.8839837928771972,0.3337
26,30,random,1.6150897415161132,0.4182
27,30,random,1.8515050350189208,0.3433
28,30,random,1.667747078514099,0.4145
29,30,random,1.974470044708252,0.3236
0,20,diverse,1.9923114162445068,0.2969
1,20,diverse,2.075426402282715,0.2344
2,20,diverse,2.151442861557007,0.2324
3,20,diverse,2.088598547363281,0.2683
4,20,diverse,2.041090417480469,0.25
5,20,diverse,2.054653271484375,0.2659
6,20,diverse,2.0478985542297363,0.2365
7,20,diverse,2.1802190551757814,0.2083
8,20,diverse,2.0936036697387697,0.2608
9,20,diverse,2.0602566108703613,0.2674
10,20,similar,2.3971769958496094,0.2324
11,20,similar,1.9951341106414795,0.2962
12,20,similar,2.0333932064056395,0.2727
13,20,similar,3.11932982673645,0.3543
14,20,similar,2.4065396690368654,0.333
15,20,similar,1.9912437866210937,0.3131
16,20,similar,2.399286727523804,0.2982
17,20,similar,2.0597232624053956,0.2499
18,20,similar,2.347176679229736,0.3125
19,20,similar,2.484394108963013,0.2642
20,20,random,1.680240205192566,0.3959
21,20,random,2.0073543266296388,0.281
22,20,random,1.8659026802062988,0.352
23,20,random,1.8766627193450929,0.3113
24,20,random,1.9256719100952149,0.3258
25,20,random,1.8790758195877075,0.3161
26,20,random,1.8543924045562745,0.3222
27,20,random,1.7354452491760255,0.3889
28,20,random,1.8922966316223144,0.3293
